"Version 2.7, Mid Year Update - Outpatient Facility",,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date
25275,CPT,Repair forearm tendon sheath,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25280,CPT,Revise wrist/forearm tendon,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25290,CPT,Incise wrist/forearm tendon,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25295,CPT,Release wrist/forearm tendon,,30,1,1,"$5,897.28 ",$0.00,1,0,1,20060825
25300,CPT,Fusion of tendons at wrist,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25301,CPT,Fusion of tendons at wrist,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25310,CPT,Transplant forearm tendon,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25312,CPT,Transplant forearm tendon,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25315,CPT,Revise palsy hand tendon(s),,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25316,CPT,Revise palsy hand tendon(s),,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25320,CPT,Repair/revise wrist joint,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25332,CPT,Revise wrist joint,,30,1,1,"$9,010.40 ",$0.00,1,0,1,20060825
25335,CPT,Realignment of hand,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25337,CPT,Reconstruct ulna/radioulnar,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25350,CPT,Revision of radius,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25355,CPT,Revision of radius,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25360,CPT,Revision of ulna,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25365,CPT,Revise radius & ulna,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25370,CPT,Revise radius or ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25375,CPT,Revise radius & ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25390,CPT,Shorten radius or ulna,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25391,CPT,Lengthen radius or ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25392,CPT,Shorten radius & ulna,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25393,CPT,Lengthen radius & ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25394,CPT,"Repair carpal bone, shorten",,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
25400,CPT,Repair radius or ulna,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25405,CPT,Repair/graft radius or ulna,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25415,CPT,Repair radius & ulna,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
25420,CPT,Repair/graft radius & ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25425,CPT,Repair/graft radius or ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25426,CPT,Repair/graft radius & ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25430,CPT,Vasc graft into carpal bone,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
25431,CPT,Repair nonunion carpal bone,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
25440,CPT,Repair/graft wrist bone,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25441,CPT,Reconstruct wrist joint,,30,1,1,"$15,450.10 ",$0.00,1,0,1,20060825
25442,CPT,Reconstruct wrist joint,,30,1,1,"$15,450.10 ",$0.00,1,0,1,20060825
25443,CPT,Reconstruct wrist joint,,30,1,1,"$15,450.10 ",$0.00,1,0,1,20060825
25444,CPT,Reconstruct wrist joint,,30,1,1,"$15,450.10 ",$0.00,1,0,1,20060825
25445,CPT,Reconstruct wrist joint,,30,1,1,"$15,450.10 ",$0.00,1,0,1,20060825
25446,CPT,Wrist replacement,,30,1,1,"$15,450.10 ",$0.00,1,0,1,20060825
25447,CPT,Repair wrist joint(s),,30,1,1,"$9,010.40 ",$0.00,1,0,1,20060825
25449,CPT,Remove wrist joint implant,,30,1,1,"$9,010.40 ",$0.00,1,0,1,20060825
25450,CPT,Revision of wrist joint,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25455,CPT,Revision of wrist joint,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25490,CPT,Reinforce radius,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25491,CPT,Reinforce ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25492,CPT,Reinforce radius and ulna,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25500,CPT,Treat fracture of radius,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25505,CPT,Treat fracture of radius,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25515,CPT,Treat fracture of radius,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25520,CPT,Treat fracture of radius,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25525,CPT,Treat fracture of radius,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25526,CPT,Treat fracture of radius,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25530,CPT,Treat fracture of ulna,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25535,CPT,Treat fracture of ulna,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25545,CPT,Treat fracture of ulna,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25560,CPT,Treat fracture radius & ulna,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25565,CPT,Treat fracture radius & ulna,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25574,CPT,Treat fracture radius & ulna,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25575,CPT,Treat fracture radius/ulna,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25600,CPT,Treat fracture radius/ulna,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25605,CPT,Treat fracture radius/ulna,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25611,CPT,Treat fracture radius/ulna,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25620,CPT,Treat fracture radius/ulna,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25622,CPT,Treat wrist bone fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25624,CPT,Treat wrist bone fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25628,CPT,Treat wrist bone fracture,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25630,CPT,Treat wrist bone fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25635,CPT,Treat wrist bone fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25645,CPT,Treat wrist bone fracture,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25650,CPT,Treat wrist bone fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25651,CPT,Pin ulnar styloid fracture,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25652,CPT,Treat fracture ulnar styloid,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25660,CPT,Treat wrist dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25670,CPT,Treat wrist dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25671,CPT,Pin radioulnar dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25675,CPT,Treat wrist dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25676,CPT,Treat wrist dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25680,CPT,Treat wrist fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25685,CPT,Treat wrist fracture,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25690,CPT,Treat wrist dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
25695,CPT,Treat wrist dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
25800,CPT,Fusion of wrist joint,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25805,CPT,Fusion/graft of wrist joint,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25810,CPT,Fusion/graft of wrist joint,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25820,CPT,Fusion of hand bones,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
25825,CPT,Fuse hand bones with graft,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
25830,CPT,"Fusion, radioulnar jnt/ulna",,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
25907,CPT,Amputation follow-up surgery,,30,1,1,"$5,897.28 ",$0.00,1,0,1,20060825
25922,CPT,Amputate hand at wrist,,30,1,1,"$5,897.28 ",$0.00,1,0,1,20060825
25929,CPT,Amputation follow-up surgery,,30,1,1,"$4,779.13 ",$0.00,1,0,1,20060825
25999,CPT,Forearm or wrist surgery,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26010,CPT,Drainage of finger abscess,,30,1,1,$497.85 ,$0.00,1,0,1,20060825
26011,CPT,Drainage of finger abscess,,30,1,1,"$3,544.83 ",$0.00,1,0,1,20060825
26020,CPT,Drain hand tendon sheath,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26025,CPT,Drainage of palm bursa,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26030,CPT,Drainage of palm bursa(s),,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26034,CPT,Treat hand bone lesion,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26035,CPT,Decompress fingers/hand,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26037,CPT,Decompress fingers/hand,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26040,CPT,Release palm contracture,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26045,CPT,Release palm contracture,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26055,CPT,Incise finger tendon sheath,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26060,CPT,Incision of finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26070,CPT,Explore/treat hand joint,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26075,CPT,Explore/treat finger joint,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26080,CPT,Explore/treat finger joint,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26100,CPT,Biopsy hand joint lining,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26105,CPT,Biopsy finger joint lining,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26110,CPT,Biopsy finger joint lining,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26115,CPT,Removel hand lesion subcut,,30,1,1,"$5,653.51 ",$0.00,1,0,1,20060825
26116,CPT,"Removel hand lesion, deep",,30,1,1,"$5,653.51 ",$0.00,1,0,1,20060825
26117,CPT,"Remove tumor, hand/finger",,30,1,1,"$5,653.51 ",$0.00,1,0,1,20060825
26121,CPT,Release palm contracture,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26123,CPT,Release palm contracture,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26125,CPT,Release palm contracture,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26130,CPT,Remove wrist joint lining,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26135,CPT,"Revise finger joint, each",,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26140,CPT,"Revise finger joint, each",,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26145,CPT,"Tendon excision, palm/finger",,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26160,CPT,Remove tendon sheath lesion,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26170,CPT,"Removal of palm tendon, each",,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26180,CPT,Removal of finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26185,CPT,Remove finger bone,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26200,CPT,Remove hand bone lesion,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26205,CPT,Remove/graft bone lesion,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26210,CPT,Removal of finger lesion,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26215,CPT,Remove/graft finger lesion,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26230,CPT,Partial removal of hand bone,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26235,CPT,"Partial removal, finger bone",,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26236,CPT,"Partial removal, finger bone",,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26250,CPT,Extensive hand surgery,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26255,CPT,Extensive hand surgery,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26260,CPT,Extensive finger surgery,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26261,CPT,Extensive finger surgery,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26262,CPT,Partial removal of finger,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26320,CPT,Removal of implant from hand,,30,1,1,"$4,293.64 ",$0.00,1,0,1,20060825
26340,CPT,Manipulate finger w/anesth,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26350,CPT,Repair finger/hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26352,CPT,Repair/graft hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26356,CPT,Repair finger/hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26357,CPT,Repair finger/hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26358,CPT,Repair/graft hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26370,CPT,Repair finger/hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26372,CPT,Repair/graft hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26373,CPT,Repair finger/hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26390,CPT,Revise hand/finger tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26392,CPT,Repair/graft hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26410,CPT,Repair hand tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26412,CPT,Repair/graft hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26415,CPT,"Excision, hand/finger tendon",,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26416,CPT,Graft hand or finger tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26418,CPT,Repair finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26420,CPT,Repair/graft finger tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26426,CPT,Repair finger/hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26428,CPT,Repair/graft finger tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26432,CPT,Repair finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26433,CPT,Repair finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26434,CPT,Repair/graft finger tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26437,CPT,Realignment of tendons,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26440,CPT,Release palm/finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26442,CPT,Release palm & finger tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26445,CPT,Release hand/finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26449,CPT,Release forearm/hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26450,CPT,Incision of palm tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26455,CPT,Incision of finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26460,CPT,Incise hand/finger tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26471,CPT,Fusion of finger tendons,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26474,CPT,Fusion of finger tendons,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26476,CPT,Tendon lengthening,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26477,CPT,Tendon shortening,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26478,CPT,Lengthening of hand tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26479,CPT,Shortening of hand tendon,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26480,CPT,Transplant hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26483,CPT,Transplant/graft hand tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26485,CPT,Transplant palm tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26489,CPT,Transplant/graft palm tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26490,CPT,Revise thumb tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26492,CPT,Tendon transfer with graft,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26494,CPT,Hand tendon/muscle transfer,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26496,CPT,Revise thumb tendon,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26497,CPT,Finger tendon transfer,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26498,CPT,Finger tendon transfer,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26499,CPT,Revision of finger,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26500,CPT,Hand tendon reconstruction,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26502,CPT,Hand tendon reconstruction,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26504,CPT,Hand tendon reconstruction,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26508,CPT,Release thumb contracture,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26510,CPT,Thumb tendon transfer,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26516,CPT,Fusion of knuckle joint,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26517,CPT,Fusion of knuckle joints,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26518,CPT,Fusion of knuckle joints,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26520,CPT,Release knuckle contracture,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26525,CPT,Release finger contracture,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26530,CPT,Revise knuckle joint,,30,1,1,"$9,010.40 ",$0.00,1,0,1,20060825
26531,CPT,Revise knuckle with implant,,30,1,1,"$15,450.10 ",$0.00,1,0,1,20060825
26535,CPT,Revise finger joint,,30,1,1,"$9,010.40 ",$0.00,1,0,1,20060825
26536,CPT,Revise/implant finger joint,,30,1,1,"$15,450.10 ",$0.00,1,0,1,20060825
26540,CPT,Repair hand joint,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26541,CPT,Repair hand joint with graft,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26542,CPT,Repair hand joint with graft,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26545,CPT,Reconstruct finger joint,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26546,CPT,Repair nonunion hand,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26548,CPT,Reconstruct finger joint,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26550,CPT,Construct thumb replacement,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26555,CPT,Positional change of finger,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26560,CPT,Repair of web finger,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26561,CPT,Repair of web finger,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26562,CPT,Repair of web finger,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26565,CPT,Correct metacarpal flaw,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26567,CPT,Correct finger deformity,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26568,CPT,Lengthen metacarpal/finger,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26580,CPT,Repair hand deformity,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26587,CPT,Reconstruct extra finger,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26590,CPT,Repair finger deformity,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26591,CPT,Repair muscles of hand,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26593,CPT,Release muscles of hand,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26596,CPT,Excision constricting tissue,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26600,CPT,Treat metacarpal fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26605,CPT,Treat metacarpal fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26607,CPT,Treat metacarpal fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26608,CPT,Treat metacarpal fracture,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26615,CPT,Treat metacarpal fracture,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26641,CPT,Treat thumb dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26645,CPT,Treat thumb fracture,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26650,CPT,Treat thumb fracture,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26665,CPT,Treat thumb fracture,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26670,CPT,Treat hand dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26675,CPT,Treat hand dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26676,CPT,Pin hand dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26685,CPT,Treat hand dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26686,CPT,Treat hand dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26700,CPT,Treat knuckle dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26705,CPT,Treat knuckle dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26706,CPT,Pin knuckle dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26715,CPT,Treat knuckle dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26720,CPT,"Treat finger fracture, each",,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26725,CPT,"Treat finger fracture, each",,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26727,CPT,"Treat finger fracture, each",,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26735,CPT,"Treat finger fracture, each",,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26740,CPT,"Treat finger fracture, each",,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26742,CPT,"Treat finger fracture, each",,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26746,CPT,"Treat finger fracture, each",,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26750,CPT,"Treat finger fracture, each",,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26755,CPT,"Treat finger fracture, each",,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26756,CPT,"Pin finger fracture, each",,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26765,CPT,"Treat finger fracture, each",,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26770,CPT,Treat finger dislocation,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26775,CPT,Treat finger dislocation,,30,1,1,"$4,047.77 ",$0.00,1,0,1,20060825
26776,CPT,Pin finger dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26785,CPT,Treat finger dislocation,,30,1,1,"$9,739.06 ",$0.00,1,0,1,20060825
26820,CPT,Thumb fusion with graft,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26841,CPT,Fusion of thumb,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26842,CPT,Thumb fusion with graft,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26843,CPT,Fusion of hand joint,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26844,CPT,Fusion/graft of hand joint,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26850,CPT,Fusion of knuckle,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26852,CPT,Fusion of knuckle with graft,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26860,CPT,Fusion of finger joint,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26861,CPT,"Fusion of finger jnt, add-on",,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26862,CPT,Fusion/graft of finger joint,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26863,CPT,Fuse/graft added joint,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26910,CPT,Amputate metacarpal bone,,30,1,1,"$7,265.79 ",$0.00,1,0,1,20060825
26951,CPT,Amputation of finger/thumb,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26952,CPT,Amputation of finger/thumb,,30,1,1,"$4,477.45 ",$0.00,1,0,1,20060825
26989,CPT,Hand/finger surgery,,30,1,1,$574.59 ,$0.00,1,0,1,20060825
26990,CPT,Drainage of pelvis lesion,,30,1,1,"$5,897.28 ",$0.00,1,0,1,20060825
26991,CPT,Drainage of pelvis bursa,,30,1,1,"$5,897.28 ",$0.00,1,0,1,20060825
27000,CPT,Incision of hip tendon,,30,1,1,"$5,897.28 ",$0.00,1,0,1,20060825
27001,CPT,Incision of hip tendon,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
27003,CPT,Incision of hip tendon,,30,1,1,"$7,473.47 ",$0.00,1,0,1,20060825
27033,CPT,Exploration of hip joint,,30,1,1,"$10,324.87 ",$0.00,1,0,1,20060825
27035,CPT,Denervation of hip joint,,30,1,1,"$12,517.27 ",$0.00,1,0,1,20060825
27040,CPT,Biopsy of soft tissues,,30,1,1,"$2,131.88 ",$0.00,1,0,1,20060825
27041,CPT,Biopsy of soft tissues,,30,1,1,"$1,188.20 ",$0.00,1,0,1,20060825
27047,CPT,Remove hip/pelvis lesion,,30,1,1,"$5,653.51 ",$0.00,1,0,1,20060825
27048,CPT,Remove hip/pelvis lesion,,30,1,1,"$5,653.51 ",$0.00,1,0,1,20060825
27049,CPT,"Remove tumor, hip/pelvis",,30,1,1,"$5,653.51 ",$0.00,1,0,1,20060825
